#key,timestamp,value,count
4738,1456188712,5,8
4739,1456188718,5,8
4740,1456188724,5,8
4741,1456188730,5,8
4742,1456188736,5,8
4743,1456188742,5,8
4744,1456188748,5,8
4745,1456188754,6,8
4746,1456188760,6,8
4747,1456188766,6,8
4748,1456188772,6,8
4749,1456188778,6,8
4750,1456188784,6,8
4751,1456188790,6,8
4752,1456188796,6,8
4753,1456188802,6,8
4754,1456188808,6,8
4755,1456188814,6,8
4756,1456188820,6,8
4757,1456188826,6,8
4758,1456188832,6,8
4759,1456188838,6,8
4760,1456188844,6,8
4761,1456188850,6,8
4762,1456188856,6,8
4763,1456188862,6,8
4764,1456188868,6,8
4765,1456188874,6,8
4766,1456188880,5,8
4767,1456188886,5,8
4768,1456188892,5,8
4769,1456188898,5,8
4770,1456188904,5,8
4771,1456188910,5,8
4772,1456188916,5,8
4773,1456188922,5,8
4774,1456188928,5,8
4775,1456188934,5,8
4776,1456188940,5,8
4777,1456188946,5,8
4778,1456188952,5,8
4779,1456188958,5,8
4780,1456188964,5,8
4781,1456188970,5,8
4782,1456188976,5,8
4783,1456188982,5,8
4784,1456188988,4,8
4785,1456188994,5,8
4786,1456189000,5,8
4787,1456189006,5,8
4788,1456189012,5,8
4789,1456189018,5,8
4790,1456189024,5,8
4791,1456189030,5,8
4792,1456189036,4,8
4793,1456189042,4,8
4794,1456189048,5,8
4795,1456189054,4,8
4796,1456189060,5,8
4797,1456189066,5,8
4798,1456189072,5,8
4799,1456189078,5,8
4800,1456189084,5,8
4801,1456189090,5,8
4802,1456189096,5,8
4803,1456189102,5,8
4804,1456189108,5,8
4805,1456189114,5,8
4806,1456189120,5,8
4807,1456189126,5,8
4808,1456189132,5,8
4809,1456189138,4,8
4810,1456189144,4,8
4811,1456189150,4,8
4812,1456189156,5,8
4813,1456189162,5,8
4814,1456189168,5,8
4815,1456189174,6,8
4816,1456189180,6,8
4817,1456189186,6,8
4818,1456189192,6,8
4819,1456189198,6,8
4820,1456189204,6,8
4821,1456189210,6,8
4822,1456189216,7,8
4823,1456189222,7,8
4824,1456189228,6,8
4825,1456189234,6,8
4826,1456189240,5,8
4827,1456189246,5,8
4828,1456189252,5,8
4829,1456189258,5,8
4830,1456189264,5,8
4831,1456189270,5,8
4832,1456189276,3,8
4833,1456189282,3,8
4834,1456189288,4,8
4835,1456189294,4,8
4836,1456189300,5,8
4837,1456189306,5,8
4838,1456189312,5,8
4839,1456189318,7,8
4840,1456189324,7,8
4841,1456189330,7,8
4842,1456189336,9,8
4843,1456189342,9,8
4844,1456189348,14,8
4845,1456189354,16,8
4846,1456189360,20,8
4847,1456189366,20,8
4848,1456189372,20,8
4849,1456189378,24,8
4850,1456189384,24,8
4851,1456189390,24,8
4852,1456189396,25,8
4853,1456189402,25,8
4854,1456189408,28,8
4855,1456189414,29,8
4856,1456189420,33,8
4857,1456189426,33,8
4858,1456189432,33,8
4859,1456189438,35,8
4860,1456189444,35,8
4861,1456189450,35,8
4862,1456189456,36,8
4863,1456189462,36,8
4864,1456189468,38,8
4865,1456189474,39,8
4866,1456189480,40,8
4867,1456189486,40,8
4868,1456189492,40,8
4869,1456189498,42,8
4870,1456189504,42,8
4871,1456189510,42,8
4872,1456189516,43,8
4873,1456189522,43,8
4874,1456189528,44,8
4875,1456189534,45,8
4876,1456189540,47,8
4877,1456189546,47,8
4878,1456189552,47,8
4879,1456189558,48,8
4880,1456189564,48,8
4881,1456189570,48,8
4882,1456189576,49,8
4883,1456189582,49,8
4884,1456189588,50,8
4885,1456189594,51,8
4886,1456189600,53,8
4887,1456189606,53,8
4888,1456189612,53,8
4889,1456189618,54,8
4890,1456189624,54,8
4891,1456189630,54,8
4892,1456189636,54,8
4893,1456189642,54,8
4894,1456189648,55,8
4895,1456189654,55,8
4896,1456189660,56,8
4897,1456189666,56,8
4898,1456189672,56,8
4899,1456189678,56,8
4900,1456189684,56,8
4901,1456189690,56,8
4902,1456189696,57,8
4903,1456189702,57,8
4904,1456189708,57,8
4905,1456189714,58,8
4906,1456189720,58,8
4907,1456189726,58,8
4908,1456189732,58,8
4909,1456189738,59,8
4910,1456189744,59,8
4911,1456189750,59,8
4912,1456189756,59,8
4913,1456189762,59,8
4914,1456189768,60,8
4915,1456189774,53,8
4916,1456189780,53,8
4917,1456189786,53,8
4918,1456189792,53,8
4919,1456189798,54,8
4920,1456189804,54,8
4921,1456189810,54,8
4922,1456189816,54,8
4923,1456189822,54,8
4924,1456189828,55,8
4925,1456189834,63,7
4926,1456189840,64,7
4927,1456189846,64,7
4928,1456189852,64,7
4929,1456189858,66,7
4930,1456189864,66,7
4931,1456189870,66,7
4932,1456189876,67,7
4933,1456189882,67,7
4934,1456189888,68,7
4935,1456189894,68,7
4936,1456189900,67,7
4937,1456189906,67,7
4938,1456189912,67,7
4939,1456189918,66,7
4940,1456189924,66,7
4941,1456189930,66,7
4942,1456189936,65,7
4943,1456189942,65,7
4944,1456189948,65,7
4945,1456189954,65,7
4946,1456189960,67,7
4947,1456189966,67,7
4948,1456189972,67,7
4949,1456189978,58,7
4950,1456189984,58,7
4951,1456189990,58,7
4952,1456189996,59,7
4953,1456190002,59,7
4954,1456190008,60,7
4955,1456190014,60,7
4956,1456190020,61,7
4957,1456190026,61,7
4958,1456190032,61,7
4959,1456190038,71,6
4960,1456190044,71,6
4961,1456190050,71,6
4962,1456190056,71,6
4963,1456190062,71,6
4964,1456190068,71,6
4965,1456190074,71,6
4966,1456190080,72,6
4967,1456190086,72,6
4968,1456190092,72,6
4969,1456190098,72,6
4970,1456190104,72,6
4971,1456190110,72,6
4972,1456190116,72,6
4973,1456190122,72,6
4974,1456190128,74,6
4975,1456190134,74,6
4976,1456190140,75,6
4977,1456190146,75,6
4978,1456190152,75,6
4979,1456190158,63,6
4980,1456190164,63,6
4981,1456190170,63,6
4982,1456190176,64,6
4983,1456190182,64,6
4984,1456190188,64,6
4985,1456190194,64,6
4986,1456190200,64,6
4987,1456190206,64,6
4988,1456190212,64,6
4989,1456190218,77,5
4990,1456190224,77,5
4991,1456190230,77,5
4992,1456190236,76,5
4993,1456190242,76,5
4994,1456190248,76,5
4995,1456190254,76,5
4996,1456190260,76,5
4997,1456190266,76,5
4998,1456190272,76,5
4999,1456190278,76,5
5000,1456190284,76,5
5001,1456190290,76,5
5002,1456190296,77,5
5003,1456190302,77,5
5004,1456190308,79,5
5005,1456190314,79,5
5006,1456190320,64,5
5007,1456190326,64,5
5008,1456190332,64,5
5009,1456190338,64,5
5010,1456190344,64,5
5011,1456190350,64,5
5012,1456190356,65,5
5013,1456190362,65,5
5014,1456190368,66,5
5015,1456190374,66,5
5016,1456190380,83,4
5017,1456190386,83,4
5018,1456190392,83,4
5019,1456190398,83,4
5020,1456190404,83,4
5021,1456190410,83,4
5022,1456190416,83,4
5023,1456190422,83,4
5024,1456190428,83,4
5025,1456190434,83,4
5026,1456190440,83,4
5027,1456190446,83,4
5028,1456190452,83,4
5029,1456190458,83,4
5030,1456190464,83,4
5031,1456190470,83,4
5032,1456190476,84,4
5033,1456190482,84,4
5034,1456190488,85,4
5035,1456190494,85,4
5036,1456190500,64,4
5037,1456190506,64,4
5038,1456190512,64,4
5039,1456190518,64,4
5040,1456190524,64,4
5041,1456190530,64,4
5042,1456190536,65,4
5043,1456190542,65,4
5044,1456190548,66,4
5045,1456190554,66,4
5046,1456190560,66,4
5047,1456190566,89,3
5048,1456190572,89,3
5049,1456190578,89,3
5050,1456190584,89,3
5051,1456190590,89,3
5052,1456190596,89,3
5053,1456190602,89,3
5054,1456190608,89,3
5055,1456190614,89,3
5056,1456190620,89,3
5057,1456190626,89,3
5058,1456190632,89,3
5059,1456190638,89,3
5060,1456190644,89,3
5061,1456190650,89,3
5062,1456190656,90,3
5063,1456190662,90,3
5064,1456190668,91,3
5065,1456190674,91,3
5066,1456190680,91,3
5067,1456190686,91,3
5068,1456190692,91,3
5069,1456190698,91,3
5070,1456190704,91,3
5071,1456190710,91,3
5072,1456190716,61,3
5073,1456190722,61,3
5074,1456190728,58,3
5075,1456190734,58,3
5076,1456190740,58,3
5077,1456190746,58,3
5078,1456190752,58,3
5079,1456190758,58,3
5080,1456190764,58,3
5081,1456190770,58,3
5082,1456190776,87,2
5083,1456190782,87,2
5084,1456190788,0,2
5085,1456190794,0,2
5086,1456190800,0,2
5087,1456190806,0,2
5088,1456190812,0,2
5089,1456190818,0,2
5090,1456190824,0,2
5091,1456190830,0,2
5092,1456190836,0,2
5093,1456190842,0,2
